Time(ns),Utilization(%)
2589982,94.21
2597841,94.23
2607387,94.27
2608188,94.26
2610563,94.48
2611407,94.17
2614797,94.33
2624566,94.36
2625309,94.00
2628409,94.20
2629155,93.67
2629941,93.56
2630624,93.29
2641550,93.33
2644520,93.45
2647128,93.52
2651116,93.61
2651867,92.96
2652674,92.76
2653411,92.50
2658922,93.13
2663195,93.39
2663935,92.92
2668276,93.57
2670768,93.64
2676315,93.95
2681490,94.20
2684178,94.31
2684946,93.92
2685586,93.40
2687693,93.42
2692893,93.89
2703812,93.93
2709319,94.21
2719039,94.25
2728626,94.27
2729381,93.64
2736192,94.13
2742145,94.36
2747080,94.53
2747990,94.03
2754715,94.27
2759865,94.46
2769326,94.50
2770213,94.11
2772655,94.14
2775424,94.21
2780995,94.31
2781769,93.94
2785995,94.29
2786794,94.18
2787491,93.60
2788229,92.99
2792293,93.26
2799203,93.68
2806414,94.09
2816132,94.12
2825940,94.14
2832478,94.48
2842111,94.51
2852191,94.53
2863668,94.55
2866690,94.64
2876962,94.67
2886954,94.70
2892297,94.85
2901696,94.87
2902483,94.58
2903274,94.05
2903984,93.47
2908953,93.83
2909752,93.66
2910482,93.40
2911252,93.38
2915796,93.61
2916603,93.39
2917292,93.05
2923571,93.42
2926519,93.49
2932003,93.78
2932777,93.35
2937407,93.76
2948386,93.79
2958837,93.82
2969240,93.84
2970095,93.78
2979855,93.81
2989850,93.84
2999820,93.86
3003621,93.94
3007413,94.08
3008458,93.88
3019623,93.91
3023667,94.00
3024447,93.67
3033924,93.70
3044030,93.73
3044986,93.42
3045838,92.94
3051202,93.33
3061061,93.36
3061965,93.33
3062664,93.11
3067498,93.50
3071165,93.58
3075408,93.68
3076153,93.32
3080641,93.40
3081481,93.14
3091210,93.18
3102758,93.21
3103591,92.74
3110056,93.04
3160635,93.07
3172835,93.36
3183278,93.38
3185427,93.38
3195616,93.41
3199986,93.50
3205152,93.76
3215202,93.78
3227076,93.81
3233329,94.03
3237725,94.12
3298484,94.14
3301365,94.20
3302161,93.80
3312754,93.82
3316940,93.97
3327151,93.99
3337661,94.02
3341503,94.17
3352853,94.20
3363569,94.22
3369657,94.41
3375966,94.60
3386396,94.61
3396708,94.64
3407504,94.65
3408332,94.56
3418668,94.59
3430602,94.61
3433303,94.70
3443665,94.72
3450832,94.89
3454515,94.98
3464962,95.00
3475688,95.02
3486120,95.03
3492647,95.20
3497279,95.31
3501768,95.40
3505189,95.41
3507455,95.42
3512951,95.57
3516348,95.62
3518655,95.63
3529128,95.65
3534327,95.74
3535153,95.65
3535868,95.46
3546063,95.48
3552271,95.63
3555099,95.67
3561148,95.83
3563554,95.83
3575966,95.85
3576945,95.51
3587550,95.54
3598418,95.56
3599194,95.29
3600013,95.10
3603603,95.16
3610232,95.34
3611013,95.02
3617621,95.17
3620840,95.27
3623716,95.34
3634253,95.36
3635005,94.93
3640771,95.31
3641626,95.20
3651983,95.21
3656704,95.27
3667448,95.28
3678767,95.30
3689558,95.32
3700442,95.34
3711351,95.35
3722402,95.36
3724838,95.39
3737134,95.40
3748271,95.42
3754368,95.55
3755213,95.27
3759077,95.34
3770061,95.36
3774687,95.59
3780945,95.74
3791709,95.75
3802758,95.76
3809900,95.88
3821951,95.90
3832933,95.92
3841276,96.09
3845021,96.15
3845914,95.97
3852624,96.21
3858198,96.30
3865150,96.44
3876841,96.45
3877657,96.02
3882404,96.22
3883209,95.73
3887504,95.91
3893320,96.25
3905708,96.26
3906498,95.85
3907238,95.85
3907998,95.38
3915007,95.65
3915778,95.49
3916456,95.06
3923266,95.27
3930817,95.54
3939109,95.75
3939854,95.68
3950932,95.69
3962278,95.71
3963081,95.66
3963773,95.16
3966644,95.21
3971942,95.53
3984160,95.54
3984959,95.52
3987241,95.53
3988008,95.47
3990448,95.50
4003239,95.51
4007930,95.68
4018942,95.69
4019688,95.34
4031290,95.36
4042902,95.38
4048518,95.69
4051977,95.75
4052684,95.29
4057271,95.47
4068487,95.49
4073434,95.79
4074177,95.34
4074919,95.11
4078711,95.12
4079653,95.03
4087551,95.42
4099057,95.44
4103029,95.49
4106174,95.64
4106988,95.22
4117942,95.24
4121858,95.33
4133300,95.36
4140841,95.63
4141700,95.32
4152813,95.34
4167913,95.36
4168736,94.98
4181011,95.00
4187814,95.30
4195160,95.47
4197249,95.48
4202892,95.59
4214281,95.60
4215060,95.41
4221056,95.50
4232586,95.52
4244514,95.54
4245325,95.49
4258641,95.51
4265706,95.64
4277677,95.66
4286037,95.86
4286789,95.70
4287609,95.28
4288410,95.13
4291989,95.22
4303353,95.24
4312031,95.57
4318949,95.66
4330623,95.68
4342948,95.70
4355977,95.71
4356779,95.64
4357488,95.41
4369536,95.42
4382427,95.44
4395240,95.45
4402694,95.61
4414182,95.63
4414991,95.20
4420602,95.44
4431954,95.45
4440249,95.66
4453253,95.67
4453988,95.35
4455114,95.37
4455804,95.10
4456500,94.86
4461129,95.00
4462024,94.65
4466008,94.77
4466786,94.33
4471207,94.49
4477740,94.83
4480713,94.85
4487587,95.14
4488372,94.69
4493080,94.83
4505513,94.85
4506299,94.47
4511236,94.66
4516939,94.85
4521431,94.94
4528607,95.18
4531685,95.21
4532461,95.06
4537776,95.17
4538523,95.10
4546031,95.35
4546853,94.90
4553013,95.06
4556383,95.09
4557214,94.93
4560391,94.97
4561139,94.77
4561880,94.59
4564460,94.61
4569313,94.76
4581781,94.78
4582674,94.62
4583597,94.56
4589004,94.70
4589759,94.41
4602209,94.42
4615090,94.44
4615901,94.40
4616798,94.09
4622740,94.35
4626740,94.37
4634249,94.67
4635049,94.54
4647578,94.56
4659767,94.57
4672549,94.60
4678818,94.78
4691481,94.80
4692312,94.77
